chr	pos	data.x	neg_log10_p.x	data.y	neg_log10_p.y
chr2L	770610		0.06204883469647122		0.5376730715458905
chr2L	790610		0.06829699307057015		0.5831318799209418
chr2L	810610		0.0663721369982807		0.5708236670000807
chr2L	830610		0.08968867327529552		0.6514915882941887
chr2L	850610		0.07070516362399804		0.6569198880837107
chr2L	870610		0.07230372051757535		0.7165547887628572
chr2L	890610		0.07258798876560489		0.7212395382145316
chr2L	910610		0.0880694667677755		0.6958368185511177
chr2L	930610		0.1140922049184205		0.7250333151120244
chr2L	950610		0.1298057929896903		0.6915358761708122
chr2L	970610		0.13230948034091025		0.7065958554505306
chr2L	990610		0.11974422396819186		0.6711094168902291
chr2L	1010610		0.11557498862032135		0.6819582083456585
chr2L	1030610		0.1256540355272636		0.6644536383191029
chr2L	1050610		0.13729453508329797		0.6355645566467264
chr2L	1070610		0.11403568652086538		0.5930773662966277
chr2L	1090610		0.10881189334859419		0.5792422022874028
chr2L	1110610		0.12140095269630437		0.5855387571304598
chr2L	1130610		0.11224209391822644		0.5962351523206699
chr2L	1150610		0.10504916453887818		0.5912949797334537
chr2L	1170610		0.12094123944585417		0.606761353464878
chr2L	1190610		0.11647623242053408		0.6019034129947705
chr2L	1210610		0.12618872210504745		0.6102972020224463
chr2L	1230610		0.13162088140866846		0.578915905896796
chr2L	1250610		0.12666745523252101		0.551608221422939
chr2L	1270610		0.11137677807881395		0.5041029925206296
chr2L	1290610		0.11210102668799155		0.4841363965303955
chr2L	1310610		0.12971572383145943		0.5125167834290368
chr2L	1330610		0.11690298019460987		0.49907677468331707
chr2L	1350610		0.11509580995932779		0.5073043367815335
chr2L	1370610		0.11537009121639345		0.4847347763568906
chr2L	1390610		0.12037354329621194		0.4876917876658567
chr2L	1410610		0.1263912880821197		0.49349078774773497
chr2L	1430610		0.12040457536098365		0.48705016044409977
chr2L	1450610		0.10155341794396842		0.47724722841347833
chr2L	1470610		0.10793826301673685		0.4650309341887372
chr2L	1490610		0.10228191540199015		0.4460839337725402
chr2L	1510610		0.0927213491779909		0.42631098695336234
chr2L	1530610		0.08766860667658972		0.3221525135381726
chr2L	1550610		0.07868035594387929		0.2691422609671273
chr2L	1570610		0.058689961237430734		0.2500115348639724
chr2L	1590610		0.0581802276854069		0.22277219990124128
chr2L	1610610		0.047574085188397175		0.21478423399082805
chr2L	1630610		0.03867710456560984		0.18243371306927678
chr2L	1650610		0.034865922973906574		0.14275181131870013
chr2L	1670610		0.03219280637442796		0.1207570135563101
chr2L	1690610		0.038743706883071535		0.13677269320105157
chr2L	1710610		0.0213317563318389		0.15255368919887285
chr2L	1730610		0.016621047241636103		0.1293855429208297
chr2L	1750610		0.015119261179758649		0.1347684451277681
chr2L	1770610		0.008080434992826686		0.1324383862655568
chr2L	1790610		0.0031050620252954094		0.12898440356964042
chr2L	1810610		0.0014485026204216764		0.12917437654190964
chr2L	1830610		0.015438739599621762		0.14662162997849518
chr2L	1850610		0.02411253103356182		0.15038590309499864
chr2L	1870610		0.0305147187671809		0.15089956045680458
chr2L	1890610		0.01969683539721319		0.13514050947277959
chr2L	1910610		0.010020235026441143		0.14700136878981493
chr2L	1930610		0.024198860848030895		0.17294384827220666
chr2L	1950610		0.009180465983613302		0.17957939939673867
chr2L	1970610		0.0058087849465075884		0.1719704499927357
chr2L	1990610		0.00885476057217854		0.17062225453427476
chr2L	2010610		0.027346147448906517		0.19178349942149095
chr2L	2030610		0.016328123909065		0.19309737227239565
chr2L	2050610		0.011155389235230876		0.2312693579001548
chr2L	2070610		0.007589758924889726		0.22646715165358886
chr2L	2090610		0.023651354985329828		0.2594853264811887
chr2L	2110610		0.037775424984769906		0.25033558850755433
chr2L	2130610		0.037584612619729355		0.2743559328174275
chr2L	2150610		0.03919722263022552		0.2663750878516852
chr2L	2170610		0.03922338682507742		0.27623567848539
chr2L	2190610		0.04774623400564788		0.33248828053120927
chr2L	2210610		0.06955720922554164		0.3376564210174718
chr2L	2230610		0.07333586071561173		0.3920810163435819
chr2L	2250610		0.07333129101276825		0.3826336761959473
chr2L	2270610		0.0727787247532675		0.35529958884539126
chr2L	2290610		0.08024098635726927		0.3512627460467632
chr2L	2310610		0.09738647845071759		0.3659632364617415
chr2L	2330610		0.09918379610347446		0.33401407721306475
chr2L	2350610		0.10432825755901834		0.311319717230672
chr2L	2370610		0.09325512874029347		0.30534538729697425
chr2L	2390610		0.08833382854347431		0.3040681965860918
chr2L	2410610		0.080295250492213		0.2727386446347613
chr2L	2430610		0.0777574431458791		0.24821645111949053
chr2L	2450610		0.08488824792216793		0.2512435357084917
chr2L	2470610		0.07510860117481405		0.25185095687849646
chr2L	2490610		0.06356172806823093		0.23545201359082021
chr2L	2510610		0.05471622690680502		0.2283898221681706
chr2L	2530610		0.04842676980320176		0.2751729295123051
chr2L	2550610		0.05038395693392995		0.3278509171678849
chr2L	2570610		0.0660902688806873		0.36049354365705394
chr2L	2590610		0.06525443691986943		0.35783212921165697
chr2L	2610610		0.06531209572344975		0.41828213247976226
chr2L	2630610		0.08623783307887585		0.42962925916225264
chr2L	2650610		0.08837900980124945		0.4849283380196024
chr2L	2670610		0.10165315009379723		0.5342521257322522
chr2L	2690610		0.1091996084276023		0.5554532537433332
chr2L	2710610		0.11147197708721036		0.5706556486083906
chr2L	2730610		0.10091444595171249		0.6351919001572148
chr2L	2750610		0.09698254765234562		0.7145268614285307
chr2L	2770610		0.10017674074785202		0.721310583904576
chr2L	2790610		0.11705479618306033		0.756778041391236
chr2L	2810610		0.1518976073605034		0.782007019324774
chr2L	2830610		0.17824149302597014		0.8595343213693384
chr2L	2850610		0.15414458256076718		0.8061128125841464
chr2L	2870610		0.1909046081420932		0.8343385617775301
chr2L	2890610		0.22510739994260273		0.8390862118744168
chr2L	2910610		0.21086886876069316		0.8789057642215555
chr2L	2930610		0.22921262429223735		0.8359929699891475
chr2L	2950610		0.21365903940911615		0.7993012508906363
chr2L	2970610		0.1805151997798599		0.7192303146944186
chr2L	2990610		0.1670575043158603		0.6520627092260746
chr2L	3010610		0.16650252559781814		0.601692091447859
chr2L	3030610		0.18388116216976597		0.6527794382635933
chr2L	3050610		0.18756704928833384		0.5859166535350201
chr2L	3070610		0.1928045449000625		0.5682684866024381
chr2L	3090610		0.16968803782769984		0.5741275707937027
chr2L	3110610		0.13953236480833736		0.4746731039250037
chr2L	3130610		0.15316999145666996		0.5912249803908005
chr2L	3150610		0.1423863184354743		0.6046490377890555
chr2L	3170610		0.1579148384946335		0.6142458721407308
chr2L	3190610		0.1651039714221037		0.6185521220954032
chr2L	3210610		0.1819614744645478		0.6551298121486493
chr2L	3230610		0.18321450888212976		0.6093477167661633
chr2L	3250610		0.17870661892725376		0.522150827639293
chr2L	3270610		0.17998809816845024		0.5104529669514021
chr2L	3290610		0.1632725391657671		0.4607767846747512
chr2L	3310610		0.16754102643290333		0.43637215670865576
chr2L	3330610		0.16834723940292196		0.4627408578655227
chr2L	3350610		0.17811021489525627		0.4485862953496897
chr2L	3370610		0.20263550193804528		0.47873603153489286
chr2L	3390610		0.2017532078033894		0.480114732059004
chr2L	3410610		0.2047486782482016		0.49173926424185155
chr2L	3430610		0.19718261360725578		0.43383628198356455
chr2L	3450610		0.1877253778274987		0.4911564106498334
chr2L	3470610		0.16692731698729826		0.48835432857383915
chr2L	3490610		0.19425287275626071		0.4643484335559997
chr2L	3510610		0.197703397158333		0.5298748581694915
chr2L	3530610		0.18083327394691365		0.47117346927184744
chr2L	3550610		0.16910346619313069		0.4534130756696465
chr2L	3570610		0.15958331776188986		0.5090492055282503
chr2L	3590610		0.16906031229667126		0.5047359667327672
chr2L	3610610		0.14708131439389635		0.4543398513953019
chr2L	3630610		0.17230826447164369		0.48306356841060544
chr2L	3650610		0.1651974302715477		0.4075513493664451
chr2L	3670610		0.12490522574121597		0.2942076880483307
chr2L	3690610		0.10782252378606365		0.227477141066933
chr2L	3710610		0.09335320379969762		0.20343607777283407
chr2L	3730610		0.06994573032512857		0.17075700243613628
chr2L	3750610		0.05005261617726352		0.14498838771882147
chr2L	3770610		0.05051876724753162		0.12204671436876738
chr2L	3790610		0.043797632878155156		0.09862782079664967
chr2L	3810610		0.02809472403464368		0.08299617220438577
chr2L	3830610		0.03606409975196407		0.07799229873380334
chr2L	3850610		0.03563677354882484		0.05800317796398724
chr2L	3870610		0.02437341136241643		0.04232623322642059
chr2L	3890610		0.013644390498887772		0.03414793653667891
chr2L	3910610		0.008873268127191195		0.028280599688620997
chr2L	3930610		0.01042838586643609		0.027571034281018654
chr2L	3950610		0.007844219079400342		0.024836539043568962
chr2L	3970610		0.005414926624421625		0.01587657902951992
chr2L	3990610		0.005502414933996794		0.011507857426259331
chr2L	4010610		0.011849510922939954		0.00879159880893369
chr2L	4030610		0.015650232398245662		0.007086931855545076
chr2L	4050610		0.022531099378261		0.010050823443183657
chr2L	4070610		0.01986914495573985		0.01233594798839694
chr2L	4090610		0.0148623074519975		0.017443859460192286
chr2L	4110610		0.008288934358277602		0.02038469892053179
chr2L	4130610		0.006105120048224326		0.018107086835064207
chr2L	4150610		0.003121825288922782		0.018397686720274115
chr2L	4170610		0.002507197513326041		0.017002129950840012
chr2L	4190610		0.008377980700790153		0.015563377786319095
chr2L	4210610		0.01812601085514024		0.012908379112726139
chr2L	4230610		0.021561122136426556		0.011152723984617318
chr2L	4250610		0.02579277713205171		0.006683292182631114
chr2L	4270610		0.030282714387351004		0.0056145283066099715
chr2L	4290610		0.028086219660710225		0.005873525148567348
chr2L	4310610		0.028729236454954725		0.006169268985910862
chr2L	4330610		0.03762829375271039		0.007052347385932164
chr2L	4350610		0.03211367793276776		0.007543537190020328
chr2L	4370610		0.04589356537585981		0.010845634566971404
chr2L	4390610		0.04691937707837331		0.015235255799742106
chr2L	4410610		0.05336198155706569		0.025843246805575468
chr2L	4430610		0.0674418697431195		0.04845598792639652
chr2L	4450610		0.07954980592922974		0.07456209828379409
chr2L	4470610		0.089787447805926		0.10580234596331871
chr2L	4490610		0.09698813873237937		0.10594150368518974
chr2L	4510610		0.100561047187409		0.14765967805489685
chr2L	4530610		0.11429179009998919		0.16151866601695383
chr2L	4550610		0.1305722121550277		0.2450672571921791
chr2L	4570610		0.1756748792326775		0.31996814407879437
chr2L	4590610		0.1939216918805292		0.42343463369799533
chr2L	4610610		0.26245194125845606		0.5453532671195377
chr2L	4630610		0.27857580849063057		0.6773804170887114
chr2L	4650610		0.2814068206469729		0.6710394986946618
chr2L	4670610		0.2597095899254048		0.7479034641229728
chr2L	4690610		0.2634233784615148		0.7671889509011354
chr2L	4710610		0.2474843496485035		0.7379589719858328
chr2L	4730610		0.24441277978502482		0.7151693184707751
chr2L	4750610		0.2549369829852627		0.6595240215025917
chr2L	4770610		0.23955411975294957		0.5814731246279473
chr2L	4790610		0.22733440172222513		0.4698798777190418
chr2L	4810610		0.2011814869827958		0.41566519612849867
chr2L	4830610		0.17929661670508215		0.3397307821290192
chr2L	4850610		0.16935394438052334		0.3220383884272332
chr2L	4870610		0.17082657489310946		0.29076016789258907
chr2L	4890610		0.19864504335962		0.2841313987851277
chr2L	4910610		0.18396615302644845		0.21913132616635705
chr2L	4930610		0.1777469160940734		0.20216683649865627
chr2L	4950610		0.14961793056968178		0.1621036224196842
chr2L	4970610		0.11961387393633997		0.16898262176116507
chr2L	4990610		0.09558092029947016		0.1440658881135175
chr2L	5010610		0.09431159596959067		0.1317073786345408
chr2L	5030610		0.07983577455451221		0.08324670869930643
chr2L	5050610		0.017728932472040822		0.07778003354613838
chr2L	5070610		0.05039558473174607		0.04789549750461829
chr2L	5090610		0.020459256500949485		0.029369385115644433
chr2L	5110610		0.020257150632761105		0.02982787229779825
chr2L	5130610		0.001671560117162096		0.03998659640492429
chr2L	5150610		0.008875589782144047		0.0711855286497029
chr2L	5170610		0.0058086168856013465		0.08313673469587964
chr2L	5190610		0.010815780945102396		0.08734183834426505
chr2L	5210610		0.01046793478411599		0.07129588900802111
chr2L	5230610		0.0057054560617805635		0.065805021595789
chr2L	5250610		0.034784555704577114		0.03595328741285068
chr2L	5270610		0.0574730989869649		0.04708249877608156
chr2L	5290610		0.05452874593424972		0.05084328794403519
chr2L	5310610		0.049544281616737344		0.07590231419763814
chr2L	5330610		0.03240870803592327		0.11915003721627457
chr2L	5350610		0.08245792766862417		0.12123242677899312
chr2L	5370610		0.09659200487172179		0.11803162009459604
chr2L	5390610		0.09970669882920112		0.11898395697735155
chr2L	5410610		0.09025317330564459		0.12482116974017134
chr2L	5430610		0.08377326648734416		0.15812121832396547
chr2L	5450610		0.07143089735909101		0.16725200537688997
chr2L	5470610		0.10952462574067368		0.1884434196620014
chr2L	5490610		0.10774674491749796		0.19140793831557568
chr2L	5510610		0.09482680051297011		0.1457667039557817
chr2L	5530610		0.11515671191733284		0.1778135750901011
chr2L	5550610		0.11725807361932883		0.19468534991622477
chr2L	5570610		0.1466023226239868		0.223744604211004
chr2L	5590610		0.16899223901614208		0.2362710249597989
chr2L	5610610		0.16720883374957163		0.3298031629761116
chr2L	5630610		0.1735432091591586		0.3865162810587656
chr2L	5650610		0.17507895599540702		0.5494997717921097
chr2L	5670610		0.20014890056089576		0.5832923858827652
chr2L	5690610		0.24428600425028382		0.6810802431158823
chr2L	5710610		0.2679966271478124		0.6743184263640771
chr2L	5730610		0.31856660155691735		0.7718765215376192
chr2L	5750610		0.33183185190100595		0.7958794994250211
chr2L	5770610		0.3860106509937148		0.8672337155358198
chr2L	5790610		0.38352172651563293		0.8231725973504268
chr2L	5810610		0.4167633478560563		0.8769591355440284
chr2L	5830610		0.4719167128035745		0.9943635569264967
chr2L	5850610		0.475702182011326		0.9339878932856488
chr2L	5870610		0.4539689250427302		0.8558178076979378
chr2L	5890610		0.47278580258307557		0.8785502009273244
chr2L	5910610		0.46556717998320735		0.9007409322991119
chr2L	5930610		0.4383354729658324		0.8454426727764975
chr2L	5950610		0.45832653467965073		0.8469285201233201
chr2L	5970610		0.4444814872759739		0.7602804524471848
chr2L	5990610		0.43272182339766		0.7352315656085308
chr2L	6010610		0.392266703559636		0.580061408904517
chr2L	6030610		0.4146669086858214		0.6470802318028174
chr2L	6050610		0.3741015722317365		0.517594836768406
chr2L	6070610		0.3793687034485129		0.527650361647233
chr2L	6090610		0.35970591815968106		0.5083587816139772
chr2L	6110610		0.36865616888820396		0.5263492404262007
chr2L	6130610		0.34331545338056546		0.4935566875335569
chr2L	6150610		0.3363897976714272		0.5530020591122463
chr2L	6170610		0.2534181104563835		0.5012421634744553
chr2L	6190610		0.2783135859059242		0.5691843524528589
chr2L	6210610		0.22551141359491436		0.5133684271041106
chr2L	6230610		0.21867743258661515		0.48120788969371686
chr2L	6250610		0.2345862749168902		0.5400091808533961
chr2L	6270610		0.22855017450433365		0.6382799474641848
chr2L	6290610		0.24202579068820002		0.6429149824847874
chr2L	6310610		0.3011660279605151		0.666676090605252
chr2L	6330610		0.32545517340087765		0.7136336989656304
chr2L	6350610		0.2961754527815495		0.6902625255614832
chr2L	6370610		0.280670376302354		0.7033339810494267
chr2L	6390610		0.30045241588814336		0.7765520481823412
chr2L	6410610		0.337664286064935		0.9069595894428328
chr2L	6430610		0.3716605030058288		0.9564945101853377
chr2L	6450610		0.38680332047416344		1.0343880669153485
chr2L	6470610		0.36573547340551216		0.9167204940420801
chr2L	6490610		0.3385487003426813		0.8961928044733902
chr2L	6510610		0.3742514856029796		1.065176382782674
chr2L	6530610		0.37905672987122413		0.945744760068768
chr2L	6550610		0.41927006359030045		1.0526561962167502
chr2L	6570610		0.39242769093429997		1.0291180238841424
chr2L	6590610		0.37836696699878947		0.9126101843540935
chr2L	6610610		0.3456383943263721		0.8521766447505995
chr2L	6630610		0.29862397866863116		0.7053475058375255
chr2L	6650610		0.27540491667878264		0.6492788310049505
chr2L	6670610		0.25300083622050035		0.6025299898869682
chr2L	6690610		0.2218390084607122		0.5201114744724656
chr2L	6710610		0.17750522198760116		0.39567770354978193
chr2L	6730610		0.1831393718994201		0.3571421861274249
chr2L	6750610		0.1708861538269375		0.308821831085927
chr2L	6770610		0.16139947030433915		0.27746122368052856
chr2L	6790610		0.16416688019415243		0.22635829985850633
chr2L	6810610		0.1548999487156189		0.21565785389753045
chr2L	6830610		0.13573522698596385		0.19507770932662194
chr2L	6850610		0.1102368273180963		0.1782545063738441
chr2L	6870610		0.10433438920539365		0.19082170317709637
chr2L	6890610		0.10219165042014132		0.20576693372020952
chr2L	6910610		0.09255279404865896		0.20215379020435287
chr2L	6930610		0.0875312448122326		0.22355979641102192
chr2L	6950610		0.07052882837260827		0.21541172838199468
chr2L	6970610		0.06010661780043372		0.17503320419460652
chr2L	6990610		0.05184804364758154		0.1585351255166784
chr2L	7010610		0.05497501844186536		0.19893771334031682
chr2L	7030610		0.056709138939825286		0.1902069051904821
chr2L	7050610		0.05673161036034666		0.16918068512371437
chr2L	7070610		0.05585217351214569		0.13940392402496563
chr2L	7090610		0.056889810009248754		0.13065756808898496
chr2L	7110610		0.05515278761449848		0.12748502420599658
chr2L	7130610		0.05124512562136687		0.12327635699601033
chr2L	7150610		0.05265885187335836		0.11566444728550529
chr2L	7170610		0.05112998547933127		0.10700646050345135
chr2L	7190610		0.04449235054355694		0.11905952237352783
chr2L	7210610		0.04944600742151253		0.10990547775443181
chr2L	7230610		0.06484623350955368		0.10126887738958314
chr2L	7250610		0.0789417915564617		0.10246474859397492
chr2L	7270610		0.09205555442061356		0.08796413848320705
chr2L	7290610		0.08363900572336022		0.09625968042383211
chr2L	7310610		0.0947796124453183		0.09874339916534502
chr2L	7330610		0.1073669004573225		0.15142264317354245
chr2L	7350610		0.08296095195515849		0.12911721711981772
chr2L	7370610		0.05372262667720676		0.14998274627522157
chr2L	7390610		0.018809843536327354		0.1985441782326396
chr2L	7410610		0.026239543567160916		0.16990408781590746
chr2L	7430610		0.029979646592971428		0.1539269703178089
chr2L	7450610		0.03147323295318795		0.14730455385154043
chr2L	7470610		0.0064803979230096745		0.1389074593336409
chr2L	7490610		0.010375552882592865		0.18949311425965074
chr2L	7510610		0.008548945836056473		0.21631070013254203
chr2L	7530610		0.021603228949415527		0.24110104301147223
chr2L	7550610		0.03179296820220167		0.3080992479820806
chr2L	7570610		0.04763931329960644		0.3720753985165554
chr2L	7590610		0.05363517338481077		0.3715864313743642
chr2L	7610610		0.06547331013983518		0.36673918030131647
chr2L	7630610		0.06517382438019848		0.35300149136183484
chr2L	7650610		0.08238794199675499		0.3320245588256426
chr2L	7670610		0.07861559433918329		0.36977937374097763
chr2L	7690610		0.08516267135503253		0.3592083558601231
chr2L	7710610		0.0994708637620459		0.4116696245223959
chr2L	7730610		0.07923462052790563		0.4320560776974586
chr2L	7750610		0.06592329963404431		0.4190134901722607
chr2L	7770610		0.06518745534907118		0.46926427434244183
chr2L	7790610		0.054961373426051806		0.52489242257411
chr2L	7810610		0.06259488847543733		0.5755755620809837
chr2L	7830610		0.08582116098429038		0.6201355143109483
chr2L	7850610		0.10046797445196891		0.5516033435251609
chr2L	7870610		0.10968894098692758		0.5237428078845885
chr2L	7890610		0.10185400747481876		0.38051910261600197
chr2L	7910610		0.07103530246276567		0.4433306776169295
chr2L	7930610		0.1003234904666577		0.40617487429542215
chr2L	7950610		0.10738923795737917		0.3296173402019283
chr2L	7970610		0.09268778066806084		0.26679139850416733
chr2L	7990610		0.058747168312254495		0.22476372001913328
chr2L	8010610		0.060232132692675064		0.21890856423850957
chr2L	8030610		0.051330628790766136		0.22963107841463085
chr2L	8050610		0.04016497778102074		0.23616701174808966
chr2L	8070610		0.040732129824335696		0.22564459895860348
chr2L	8090610		0.02934562394899068		0.16862129010759438
chr2L	8110610		0.0050232518355239585		0.11019193705109248
chr2L	8130610		0.024295409060079938		0.11555249771177896
chr2L	8150610		0.024062035262771758		0.1416260786541393
chr2L	8170610		0.012035033012655526		0.1440303587579956
chr2L	8190610		0.03602611637972575		0.15675448220598598
chr2L	8210610		0.07476449838001602		0.16309284345001812
chr2L	8230610		0.07014020161292768		0.12983456259366719
chr2L	8250610		0.06851911205018403		0.10616553019795846
chr2L	8270610		0.05298247233457923		0.09704491927066083
chr2L	8290610		0.04480684078916168		0.09818007481893457
chr2L	8310610		0.04586340719907161		0.05995239325038861
chr2L	8330610		0.060274951314115977		0.06808076164009556
chr2L	8350610		0.05865775745422246		0.07362779369071534
chr2L	8370610		0.05343463184310321		0.0741691914933248
chr2L	8390610		0.05312270191720092		0.0556150414202541
chr2L	8410610		0.051312828262107583		0.03978335238326967
chr2L	8430610		0.06097973343897067		0.025627118592706766
chr2L	8450610		0.04592521623798151		0.026773117363981847
chr2L	8470610		0.030044732582987017		0.027821663476813932
chr2L	8490610		0.031116070140864135		0.02760547284200667
chr2L	8510610		0.01516736694826491		0.030603110443922058
chr2L	8530610		0.0016163633124766234		0.029435571526381026
chr2L	8550610		0.007178033800680643		0.03587557755013317
chr2L	8570610		0.022874148336837367		0.013311470580191408
chr2L	8590610		0.046243167940609		0.010377146803333235
chr2L	8610610		0.03300334422424186		0.009141835762935558
chr2L	8630610		0.016585600852004622		0.006491856162308627
chr2L	8650610		0.012268645497005293		0.0038913275732760603
chr2L	8670610		0.010861683474009237		0.00330661676156711
chr2L	8690610		0.024627911881023933		0.0037446612616824975
chr2L	8710610		0.028219855369687158		0.009380757455477548
chr2L	8730610		0.021241672134693797		0.010841873047945271
chr2L	8750610		0.0012488716132992167		0.018722677009341295
chr2L	8770610		0.009691691071977796		0.009284963844579365
chr2L	8790610		0.0034436309467285762		0.007719250015445693
chr2L	8810610		0.015571035818543901		0.016760765501156086
chr2L	8830610		0.01067093806664847		0.011374990317907414
chr2L	8850610		0.01730142996469425		0.011456522320309866
chr2L	8870610		0.019109472209243646		0.006602699789496649
chr2L	8890610		0.018573161911119837		0.00806987864839057
chr2L	8910610		0.011094564281700548		0.008160626546784913
chr2L	8930610		0.020907456160074184		0.002931218205446165
chr2L	8950610		0.0018658005150087623		0.003984541097584971
chr2L	8970610		0.01971725280702076		0.0053526456649679345
chr2L	8990610		0.03306079897834691		0.005572889545133843
chr2L	9010610		0.06193336181891437		0.008836155754291145
chr2L	9030610		0.07408842385279776		0.011561815715058687
chr2L	9050610		0.07348048914901037		0.016957473872474992
chr2L	9070610		0.10493718579093211		0.03074329779252895
chr2L	9090610		0.09771313299849513		0.030457764082523344
chr2L	9110610		0.06151625731441284		0.020836653525867336
chr2L	9130610		0.05624607425570101		0.017599625733013775
chr2L	9150610		0.005947342954413384		0.013963405801991194
chr2L	9170610		0.04202358059972367		0.02524588712716185
chr2L	9190610		0.06438237600263423		0.0866439689631087
chr2L	9210610		0.1407476799336279		0.15839269340395334
chr2L	9230610		0.047074422705248004		0.021491794848356442
chr2L	9250610		0.0649172198378453		0.06593145143633163
chr2L	9270610		0.06800556820881691		0.09363650828605918
chr2L	9290610		0.08155199701143552		0.095959366681648825
chr2L	9310610		0.09879836912141984		0.10082211787620568
chr2L	9330610		0.019627000381892436		0.05242012183885254
chr2L	9350610		0.06348597135537813		0.08402593435738402
chr2L	9370610		0.031661039722921766		0.10213788234579249
chr2L	9390610		0.1068835392902645		0.065504821625462
chr2L	9410610		0.0951059701495151		0.07169327232269958
chr2L	9430610		0.12546021530514198		0.08225774892322586
chr2L	9450610		0.15731978554004322		0.09348651743528422
chr2L	9470610		0.16589654856681		0.10163104805151509
chr2L	9490610		0.22437032077644234		0.1283821147189418
chr2L	9510610		0.3926390987399844		0.40741624448341107
chr2L	9530610		0.44205635303812923		0.5303140433422513
chr2L	9550610		0.3663540494371014		0.40266614141080187
chr2L	9570610		0.32065032063737103		0.35531355983155005
chr2L	9590610		0.37243529544814846		0.5022930463443942
chr2L	9610610		0.40864447869643056		0.5450506127228716
chr2L	9630610		0.32211735532962216		0.3856360552392322
chr2L	9650610		0.2748260481174371		0.288201773444734
chr2L	9670610		0.2308410297065117		0.21229064178852322
chr2L	9690610		0.19941419957073367		0.18258920783792584
chr2L	9710610		0.18897177628182957		0.166459404595031
chr2L	9730610		0.2643310858567236		0.2160412713088427
chr2L	9750610		0.261692702571635		0.19914881254739966
chr2L	9770610		0.2920595526572729		0.1941891281242369
chr2L	9790610		0.25079650305195167		0.1505110098356072
chr2L	9810610		0.30267420311885884		0.19674536827430975
chr2L	9830610		0.3449265151581385		0.22653127693704372
chr2L	9850610		0.3595711611475262		0.20016732963643438
chr2L	9870610		0.346364231436491		0.1682188741951978
chr2L	9890610		0.341723757394579		0.19030775235353944
chr2L	9910610		0.35271358534011615		0.18091312493492376
chr2L	9930610		0.4440575636817547		0.2801978871791817
chr2L	9950610		0.46842966265532626		0.3018757178655565
chr2L	9970610		0.5103341073307973		0.34810906018569726
chr2L	9990610		0.4829606811579716		0.364919227485109
chr2L	10010610		0.4641197419357035		0.36349484413528665
chr2L	10030610		0.4820955103717874		0.4233308754897119
chr2L	10050610		0.510366301337083		0.47411917951622373
chr2L	10070610		0.4898011305373674		0.462701911819524
chr2L	10090610		0.556960450415788		0.6355958571979609
chr2L	10110610		0.6073552340459779		0.7643801883798097
chr2L	10130610		0.6005520674112774		0.8792151136574277
chr2L	10150610		0.6294135843560904		1.001764790271794
chr2L	10170610		0.6029624593876463		0.959362714282659
chr2L	10190610		0.6342735628344485		0.9955049408814566
chr2L	10210610		0.6780900435132685		1.0447610711821727
chr2L	10230610		0.5484024190601219		0.763566313732192
chr2L	10250610		0.4999550717634721		0.639271608173355
chr2L	10270610		0.5683579348371561		0.8431916945508643
chr2L	10290610		0.5260953144121017		0.7435872475920964
chr2L	10310610		0.4588058435763952		0.6528369733323305
chr2L	10330610		0.4090998299660734		0.5196928881763847
chr2L	10350610		0.3779908267858199		0.5079495083003651
chr2L	10370610		0.3156437763365141		0.48296498991552905
chr2L	10390610		0.261199669510413		0.4764460885146466
chr2L	10410610		0.22805842481965577		0.45807199660665887
chr2L	10430610		0.20383528523523578		0.4844721995579521
chr2L	10450610		0.18482547413107822		0.441219719940358
chr2L	10470610		0.1837885670851183		0.41552908840607544
chr2L	10490610		0.15777686873536043		0.4845441201589133
chr2L	10510610		0.1448161054972511		0.49955631805847656
chr2L	10530610		0.16297920776147556		0.47559494541147623
chr2L	10550610		0.14681704561143094		0.5076386937831274
chr2L	10570610		0.1573019065028968		0.5227019650549836
chr2L	10590610		0.14760721467395088		0.6207982961405114
chr2L	10610610		0.1506779385505295		0.663658017598429
chr2L	10630610		0.16856323435650178		0.7037168456614207
chr2L	10650610		0.19143973317143936		0.7071855800969333
chr2L	10670610		0.18265335581308115		0.7216027151847784
chr2L	10690610		0.1757644179150949		0.7423696358003083
chr2L	10710610		0.2001694611962056		0.7226644222965148
chr2L	10730610		0.1918083543063452		0.7154390386849252
chr2L	10750610		0.1926012934707707		0.6784082576757141
chr2L	10770610		0.209251165099772		0.6985361902957344
chr2L	10790610		0.2183210002124946		0.6945243868763599
chr2L	10810610		0.23578638107515962		0.7227043147968899
chr2L	10830610		0.25940250915695956		0.7494402935996006
chr2L	10850610		0.2662895758444089		0.7389237055598896
chr2L	10870610		0.2898522586211094		0.826978268394167
chr2L	10890610		0.32253235600218183		0.9013604226017417
chr2L	10910610		0.32158834430461486		1.0354515273598905
chr2L	10930610		0.3256701211986715		1.0641305908168361
chr2L	10950610		0.3398111584372919		1.0472111152822343
chr2L	10970610		0.3389332297102501		1.0905723793275846
chr2L	10990610		0.342792551943688		0.986148954795304
chr2L	11010610		0.33415229145768116		0.9331472445993151
chr2L	11030610		0.3339874626965857		0.8915513443374222
chr2L	11050610		0.3362678303330876		0.9015344818997995
chr2L	11070610		0.33723132109027826		0.8410356553839926
chr2L	11090610		0.3420881307757473		0.8502390665553935
chr2L	11110610		0.34797768583012273		0.7744779427148709
chr2L	11130610		0.35493401238022426		0.7366531453838601
