chr	pos	data	neg_log10_p
chr2L	12110610		0.206257662372866
chr2L	12130610		0.20074895431898201
chr2L	12150610		0.17508232578736743
chr2L	12170610		0.14969024181388438
chr2L	12190610		0.12780698370114943
chr2L	12210610		0.12169212122763144
chr2L	12230610		0.11472594421174274
chr2L	12250610		0.1089801502389066
chr2L	12270610		0.11487646290721554
chr2L	12290610		0.11062797909264505
chr2L	12310610		0.10711170813430236
chr2L	12330610		0.07857971498857383
chr2L	12350610		0.05277427723547577
chr2L	12370610		0.03594822113499957
chr2L	12390610		0.0412016995021731
chr2L	12410610		0.08670749951588999
chr2L	12430610		0.08028779954689835
chr2L	12450610		0.0876472570898425
chr2L	12470610		0.12983123100822067
chr2L	12490610		0.12111701135922595
chr2L	12510610		0.08974895780765565
chr2L	12530610		0.07580847816736065
chr2L	12550610		0.08697202781237451
chr2L	12570610		0.015594453061289995
chr2L	12590610		0.009886577571070409
chr2L	12610610		0.018924364782683625
chr2L	12630610		0.006483149928830662
chr2L	12650610		0.004881505145247152
chr2L	12670610		0.010242801427503917
chr2L	12690610		0.030820073399300416
chr2L	12710610		0.03759917080219199
chr2L	12730610		0.0046175331611088295
chr2L	12750610		0.02230895424613541
chr2L	12770610		0.028719562510169362
chr2L	12790610		0.045119742155233435
chr2L	12810610		0.13661753424625642
chr2L	12830610		0.1814432774155983
chr2L	12850610		0.08124325497153663
chr2L	12870610		0.09441349070267747
chr2L	12890610		0.06193308684448202
chr2L	12910610		0.04698289766434518
chr2L	12930610		0.01716175509001057
chr2L	12950610		0.037097327785242926
chr2L	12970610		0.02362211158020855
chr2L	12990610		4.4255509871757455e-4
chr2L	13010610		0.030174963578358714
chr2L	13030610		0.03559343813264606
chr2L	13050610		0.054028844490472704
chr2L	13070610		0.08780732050409473
chr2L	13090610		0.0898928840320085
chr2L	13110610		0.12495574280439631
chr2L	13130610		0.10108243986594145
chr2L	13150610		0.06178051658965201
chr2L	13170610		0.044286648009002456
chr2L	13190610		0.01034424790242791
chr2L	13210610		0.00954327583488774
chr2L	13230610		0.1148671334632591
chr2L	13250610		0.18742347210889235
chr2L	13270610		0.282278262739753
chr2L	13290610		0.32412030565798977
chr2L	13310610		0.3306892044243468
chr2L	13330610		0.372769802690094
chr2L	13350610		0.311363577378212
chr2L	13370610		0.30241785596628906
chr2L	13390610		0.29755950280003424
chr2L	13410610		0.2805474245350853
chr2L	13430610		0.33635229902082414
chr2L	13450610		0.4020104447986787
chr2L	13470610		0.3624804842396058
chr2L	13490610		0.34830879576932133
chr2L	13510610		0.26710617105868933
chr2L	13530610		0.29679728219194407
chr2L	13550610		0.31279738445391636
chr2L	13570610		0.33702696317524244
chr2L	13590610		0.3449411233873681
chr2L	13610610		0.38640603713602
chr2L	13630610		0.3770605114901964
chr2L	13650610		0.378249166090194
chr2L	13670610		0.3500923535511739
chr2L	13690610		0.3285999706715548
chr2L	13710610		0.3751286312865793
chr2L	13730610		0.33948844253799615
chr2L	13750610		0.3945397575171098
chr2L	13770610		0.32944152984717234
chr2L	13790610		0.3424518434937689
chr2L	13810610		0.3627320545176593
chr2L	13830610		0.3281596657496725
chr2L	13850610		0.3211121379118167
chr2L	13870610		0.33164547054900523
chr2L	13890610		0.3204422155910648
chr2L	13910610		0.345235562871627
chr2L	13930610		0.3163706483053089
chr2L	13950610		0.3043888648944401
chr2L	13970610		0.3122847076710066
chr2L	13990610		0.290727005226618
chr2L	14010610		0.2886866003746968
chr2L	14030610		0.25754008222229957
chr2L	14050610		0.26826309157302575
chr2L	14070610		0.31915647009511017
chr2L	14090610		0.3503857594665015
chr2L	14110610		0.38766837702896606
chr2L	14130610		0.43985011289994974
chr2L	14150610		0.4277313597375918
chr2L	14170610		0.4641801452221126
chr2L	14190610		0.5394915524187378
chr2L	14210610		0.5901993296537109
chr2L	14230610		0.5450543423828527
chr2L	14250610		0.5448132933211977
chr2L	14270610		0.5586601058616061
chr2L	14290610		0.5459595944641524
chr2L	14310610		0.515665425441575
chr2L	14330610		0.4536431904620415
chr2L	14350610		0.4773014503303353
chr2L	14370610		0.4768973992255699
chr2L	14390610		0.5031974933393392
chr2L	14410610		0.4939060178711038
chr2L	14430610		0.43797925150923506
chr2L	14450610		0.4036888029417407
chr2L	14470610		0.3643033860913813
chr2L	14490610		0.4036943229881275
chr2L	14510610		0.38138237657614005
chr2L	14530610		0.3358882911883946
chr2L	14550610		0.344070776020182
chr2L	14570610		0.30803775174360654
chr2L	14590610		0.2568552451739055
chr2L	14610610		0.1592224195102221
chr2L	14630610		0.0855946871666158
chr2L	14650610		0.00112060920783591
chr2L	14670610		0.003753990869938624
chr2L	14690610		0.0356872458884375
chr2L	14710610		0.04177492303625802
chr2L	14730610		0.04907193146500269
chr2L	14750610		0.06164780543182691
chr2L	14770610		0.09526180965871069
chr2L	14790610		0.11328080043462421
chr2L	14810610		0.1328150214777036
chr2L	14830610		0.1246492487885318
chr2L	14850610		0.12728892388573293
chr2L	14870610		0.12780091538670535
chr2L	14890610		0.150104366260353
chr2L	14910610		0.15225098241114962
chr2L	14930610		0.1682199016075495
chr2L	14950610		0.1972146178617712
chr2L	14970610		0.1895720329175102
chr2L	14990610		0.22220225611575187
chr2L	15010610		0.23910823696360908
chr2L	15030610		0.24270070369262647
chr2L	15050610		0.25480438288744045
chr2L	15070610		0.32362323219264405
chr2L	15090610		0.35340964215647774
chr2L	15110610		0.324582237597969
chr2L	15130610		0.3124641049426799
chr2L	15150610		0.3239896332717031
chr2L	15170610		0.3071317433199441
chr2L	15190610		0.27203367647839427
chr2L	15210610		0.19937150609011559
chr2L	15230610		0.2163589345574621
chr2L	15250610		0.1889284666194358
chr2L	15270610		0.19229239396771974
chr2L	15290610		0.19790013021123906
chr2L	15310610		0.24492614866133097
chr2L	15330610		0.2254363838447195
chr2L	15350610		0.19716528830257904
chr2L	15370610		0.2173804875461934
chr2L	15390610		0.21996628512997593
chr2L	15410610		0.21881153208748758
chr2L	15430610		0.22005622364148994
chr2L	15450610		0.2099185899426652
chr2L	15470610		0.24254861499507274
chr2L	15490610		0.24654920981503084
chr2L	15510610		0.2690875688537745
chr2L	15530610		0.2844728214974135
chr2L	15550610		0.24490580267618278
chr2L	15570610		0.2976254144619135
chr2L	15590610		0.3011334822330072
chr2L	15610610		0.33372052530028923
chr2L	15630610		0.2933507387966966
chr2L	15650610		0.2967008475293091
chr2L	15670610		0.2838133368538201
chr2L	15690610		0.26598037862017226
chr2L	15710610		0.2346211260070869
chr2L	15730610		0.23706335801441578
chr2L	15750610		0.2467458657144417
chr2L	15770610		0.23204516107005183
chr2L	15790610		0.20032788727365583
chr2L	15810610		0.14632127262654743
chr2L	15830610		0.16404960201664234
chr2L	15850610		0.12358430075155664
chr2L	15870610		0.12237011585507734
chr2L	15890610		0.08593536049051008
chr2L	15910610		0.05881971755612288
chr2L	15930610		0.08381269303746246
chr2L	15950610		0.08123964574789176
chr2L	15970610		0.09116455457198018
chr2L	15990610		0.07319106711396225
chr2L	16010610		0.08382219251591984
chr2L	16030610		0.14121201052549548
chr2L	16050610		0.1467532917277054
chr2L	16070610		0.15661844565457653
chr2L	16090610		0.19718418616295605
chr2L	16110610		0.2304213045349228
chr2L	16130610		0.24946816998623617
chr2L	16150610		0.19967092498886127
chr2L	16170610		0.28375001519312926
chr2L	16190610		0.35506798226105984
chr2L	16210610		0.36360718501168543
chr2L	16230610		0.30043403435888133
chr2L	16250610		0.2902773507614898
chr2L	16270610		0.3065314418962346
chr2L	16290610		0.3879063760034314
chr2L	16310610		0.4001523569680191
chr2L	16330610		0.3381966177657515
chr2L	16350610		0.3702236705904496
chr2L	16370610		0.3585948749726013
chr2L	16390610		0.39101822269656655
chr2L	16410610		0.3322648796169355
chr2L	16430610		0.3539412123338237
chr2L	16450610		0.3640842811084888
chr2L	16470610		0.3667657881645191
chr2L	16490610		0.3812392921668809
chr2L	16510610		0.3941400450430989
chr2L	16530610		0.40038589422929083
chr2L	16550610		0.44194415193828174
chr2L	16570610		0.36049102673339906
chr2L	16590610		0.31018219106292233
chr2L	16610610		0.33716046615675116
chr2L	16630610		0.3315871612220624
chr2L	16650610		0.32427738141354234
chr2L	16670610		0.3065992827388574
chr2L	16690610		0.2968856295475103
chr2L	16710610		0.3451856175860112
chr2L	16730610		0.3892471164234764
chr2L	16750610		0.3296170459096775
chr2L	16770610		0.28599245493256187
chr2L	16790610		0.1659995880965679
chr2L	16810610		0.23507324527795326
chr2L	16830610		0.2354585294160757
chr2L	16850610		0.34668716714514863
chr2L	16870610		0.36507012900084446
chr2L	16890610		0.3986903938251684
chr2L	16910610		0.36871752970766203
chr2L	16930610		0.3443922645220466
chr2L	16950610		0.42427774819292924
chr2L	16970610		0.5629050336715025
chr2L	16990610		0.5496373958084948
chr2L	17010610		0.602192433897568
chr2L	17030610		0.4687064273711649
chr2L	17050610		0.5514802404701854
chr2L	17070610		0.4718445250882262
chr2L	17090610		0.4638924510137924
chr2L	17110610		0.46320384350488286
chr2L	17130610		0.5122349721495667
chr2L	17150610		0.494006981842206
chr2L	17170610		0.5390430863221104
chr2L	17190610		0.4596542522472331
chr2L	17210610		0.43983632903220016
chr2L	17230610		0.4426807208431737
chr2L	17250610		0.44721125293889247
chr2L	17270610		0.46977516858556134
chr2L	17290610		0.5072121943068243
chr2L	17310610		0.47249029215258537
chr2L	17330610		0.4450967997527658
chr2L	17350610		0.45458912034702437
chr2L	17370610		0.4153047897811748
chr2L	17390610		0.3698243345171074
chr2L	17410610		0.43489405327518527
chr2L	17430610		0.36065814062705664
chr2L	17450610		0.39252194513245625
chr2L	17470610		0.3740366490009087
chr2L	17490610		0.38187613873704473
chr2L	17510610		0.39673261307398905
chr2L	17530610		0.3765712607760011
chr2L	17550610		0.39623680558169677
chr2L	17570610		0.3344973063498499
chr2L	17590610		0.33448855492619056
chr2L	17610610		0.27280622294811313
chr2L	17630610		0.28218406557012116
chr2L	17650610		0.30672425069342546
chr2L	17670610		0.316878862268205
chr2L	17690610		0.33163181393137225
chr2L	17710610		0.2755573944559535
chr2L	17730610		0.2705568321862666
chr2L	17750610		0.24110835933112468
chr2L	17770610		0.24236466345466012
chr2L	17790610		0.18769482424369788
chr2L	17810610		0.12685831834646102
chr2L	17830610		0.15140686578336457
chr2L	17850610		0.1278006971554733
chr2L	17870610		0.15934831818963735
chr2L	17890610		0.15025940949447686
chr2L	17910610		0.16223986081690178
chr2L	17930610		0.17528133981157565
chr2L	17950610		0.23721862091791848
chr2L	17970610		0.31073846357736234
chr2L	17990610		0.26882118183431924
chr2L	18010610		0.24217864007835202
chr2L	18030610		0.316412272280687
chr2L	18050610		0.24684513750292444
chr2L	18070610		0.0905297419945387
chr2L	18090610		0.011497920612843562
chr2L	18110610		9.498718881387742e-4
chr2L	18130610		0.03130802426455731
chr2L	18150610		0.054572435868842147
chr2L	18170610		0.05257625985940146
chr2L	18190610		0.028082335308438604
chr2L	18210610		0.01694016176695599
chr2L	18230610		0.06752746617312275
chr2L	18250610		0.03217970323777809
chr2L	18270610		0.020840688117797157
chr2L	18290610		0.07501327761572858
chr2L	18310610		0.006572091739991978
chr2L	18330610		0.0389971759240047
chr2L	18350610		0.08941889944877876
chr2L	18370610		0.08847231985487922
chr2L	18390610		0.12742715761195186
chr2L	18410610		0.14019082372882843
chr2L	18430610		0.14581802744010364
chr2L	18450610		0.13319498108362318
chr2L	18470610		0.08266602608400933
chr2L	18490610		0.04071081277952657
chr2L	18510610		0.008059199266040873
chr2L	18530610		0.02393634488952689
chr2L	18550610		0.045990946733446295
chr2L	18570610		0.05289604140302188
chr2L	18590610		0.08174831673531885
chr2L	18610610		0.10099430110590542
chr2L	18630610		0.11818854888025429
chr2L	18650610		0.16143773981088397
chr2L	18670610		0.14337718355338094
chr2L	18690610		0.1573924253975786
chr2L	18710610		0.13053974209752794
chr2L	18730610		0.15936724774842645
chr2L	18750610		0.17355855970976133
chr2L	18770610		0.23679887185555887
chr2L	18790610		0.20130381930088637
chr2L	18810610		0.18291852479715973
chr2L	18830610		0.12347811795497005
chr2L	18850610		0.1174155782998867
chr2L	18870610		0.1379180777506854
chr2L	18890610		0.1094776321237718
chr2L	18910610		0.07605651798927561
chr2L	18930610		0.11842155329192479
chr2L	18950610		0.11741922789862579
chr2L	18970610		0.0828680774198994
chr2L	18990610		0.09031770476619881
chr2L	19010610		0.06094739686599504
chr2L	19030610		0.06824170563645031
chr2L	19050610		0.0682544678941266
chr2L	19070610		0.07841670256184305
chr2L	19090610		0.0986170459427445
chr2L	19110610		0.10142542538088903
chr2L	19130610		0.09730165246970825
chr2L	19150610		0.09538128225916297
chr2L	19170610		0.06573284226634236
chr2L	19190610		0.11327376269744355
chr2L	19210610		0.13175848560093478
chr2L	19230610		0.1360096357648396
chr2L	19250610		0.17181588712298274
chr2L	19270610		0.1573463484325547
chr2L	19290610		0.1497543746360359
chr2L	19310610		0.17622951655688446
chr2L	19330610		0.1256044219494937
chr2L	19350610		0.129494247312988
chr2L	19370610		0.14201164843767516
chr2L	19390610		0.12052151708275341
chr2L	19410610		0.13878616948736935
chr2L	19430610		0.1464498191114425
chr2L	19450610		0.14097435900511113
chr2L	19470610		0.118526664259634
chr2L	19490610		0.10524409693871122
chr2L	19510610		0.061479715030970085
chr2L	19530610		0.03163499256827296
chr2L	19550610		0.05060447315807764
chr2L	19570610		0.04326324703734373
chr2L	19590610		0.05313732721899088
chr2L	19610610		0.0887431484269556
chr2L	19630610		0.052160095480216696
chr2L	19650610		0.003724934237843527
chr2L	19670610		0.008405839941665098
chr2L	19690610		0.020629025231141032
chr2L	19710610		0.013861348968133605
chr2L	19730610		0.043321774481464424
chr2L	19750610		0.020515456325299216
chr2L	19770610		0.01626639827344609
chr2L	19790610		0.005522998933462348
chr2L	19810610		0.0012809912972178191
chr2L	19830610		0.02644667187371305
chr2L	19850610		0.06297539987308509
chr2L	19870610		0.07193718222467732
chr2L	19890610		0.09413626215918999
chr2L	19910610		0.09560925115747265
chr2L	19930610		0.10509852536710888
chr2L	19950610		0.11083368598451161
chr2L	19970610		0.09561073545128906
chr2L	19990610		0.0936776908643845
chr2L	20010610		0.12053520000422505
chr2L	20030610		0.1113245734604373
chr2L	20050610		0.15097267062980693
chr2L	20070610		0.16562719508053758
chr2L	20090610		0.24822366973465054
chr2L	20110610		0.23543532530714276
chr2L	20130610		0.29105127022996685
chr2L	20150610		0.28584196511971904
chr2L	20170610		0.32839241255271273
chr2L	20190610		0.2941442767054333
chr2L	20210610		0.328613474511479
chr2L	20230610		0.2857034776431626
chr2L	20250610		0.28622803123062596
chr2L	20270610		0.28345484828817574
chr2L	20290610		0.2564028240400351
chr2L	20310610		0.20247589622154658
chr2L	20330610		0.19050112225777782
chr2L	20350610		0.1681146450489984
chr2L	20370610		0.1940858003845837
chr2L	20390610		0.177656106974538
chr2L	20410610		0.17393168627428157
chr2L	20430610		0.17049776414457343
chr2L	20450610		0.17145480621614528
chr2L	20470610		0.15141024043040593
chr2L	20490610		0.11960384270705786
chr2L	20510610		0.12144898170289053
chr2L	20530610		0.10599614644930395
chr2L	20550610		0.11792799648429955
chr2L	20570610		0.06675372323671327
chr2L	20590610		0.07742296781323743
chr2L	20610610		0.014306171138101608
chr2L	20630610		0.02551830620007037
chr2L	20650610		0.020404218542941475
chr2L	20670610		0.05377366601921803
chr2L	20690610		0.0785126914704144
chr2L	20710610		0.08975822082219324
chr2L	20730610		0.06431553770063166
chr2L	20750610		0.046319441217395556
chr2L	20770610		0.07454392836767675
chr2L	20790610		0.1042469517276775
chr2L	20810610		0.07874157818003312
chr2L	20830610		0.0788972139546775
chr2L	20850610		0.07554608027455562
chr2L	20870610		0.06267336670745954
chr2L	20890610		0.06624708561916173
chr2L	20910610		0.03541164523095956
chr2L	20930610		0.03260493651106884
chr2L	20950610		0.07201305509291066
chr2L	20970610		0.03573077047307056
chr2L	20990610		0.035978714628730556
chr2L	21010610		0.06459803368470357
chr2L	21030610		0.10473576621673947
chr2L	21050610		0.1259854720099184
chr2L	21070610		0.06334167943483186
chr2L	21090610		0.05038288399211339
chr2L	21110610		0.041198597574303615
chr2L	21130610		0.04418750704475252
chr2L	21150610		0.06831162993774784
chr2L	21170610		0.04773438286949677
chr2L	21190610		0.019751175422851822
chr2L	21210610		0.0276975058258538
chr2L	21230610		0.040060654879710125
chr2L	21250610		0.0579685632002611
chr2L	21270610		0.07571721320374657
chr2L	21290610		0.03526297411264943
chr2L	21310610		0.051967226254836435
chr2L	21330610		0.05971073841620029
chr2L	21350610		0.03978602064572374
chr2L	21370610		0.02376772748287223
chr2L	21390610		0.01267822060427171
chr2L	21410610		0.004367858851370166
chr2L	21430610		0.0420164806409768
chr2L	21450610		0.03589842738472985
chr2L	21470610		0.08681879275740984
chr2L	21490610		0.033137630083857575
chr2L	21510610		0.10413815884274948
chr2L	21530610		0.00848080702786732
chr2L	21550610		0.13119745888169848
chr2L	21570610		0.01251243565980816
chr2L	21590610		0.03974267751130415
chr2L	21610610		0.008984253045239362
chr2L	21630610		0.03133205933204452
chr2L	21650610		0.007050446376571561
chr2L	21670610		0.1327088360247176
chr2L	21690610		0.08611768752339566
chr2L	21710610		0.11809726896285824
chr2L	21730610		0.12370289806780617
chr2L	21750610		0.058147890134864516
chr2L	21770610		0.03590582670277393
chr2L	21790610		0.03024644345943397
chr2L	21810610		0.01642547015444916
chr2L	21830610		0.01480084452629615
chr2L	21850610		0.02006003989637822
chr2L	21870610		0.031224179743914365
chr2L	21890610		0.04599347857581125
chr2L	21910610		0.020294907284206517
chr2L	21930610		0.004354723501436587
chr2L	21950610		0.018853701160168615
chr2L	21970610		0.05964955341911406
chr2L	21990610		0.04098064682744687
chr2L	22010610		0.015418505372723379
chr2L	22030610		0.031566157671387506
chr2L	22050610		0.02616888599640886
chr2L	22070610		0.02762835837991946
chr2L	22090610		0.04322181111939832
chr2L	22110610		0.04361510574824712
chr2L	22130610		0.06155040409921778
chr2L	22150610		0.09809627952983509
chr2L	22170610		0.07586632707107427
chr2L	22190610		0.061543750325254
chr2L	22210610		0.011711490994812682
chr2L	22230610		0.0033784746805732464
chr2L	22250610		0.009538410290793057
chr2L	22270610		0.02460760190565719
chr2L	22290610		0.03326031612658166
chr2L	22310610		0.0028855564605723347
chr2L	22330610		0.02698468976060205
chr2L	22350610		0.011155736502206475
chr2L	22370610		0.03550352028767724
chr2L	22390610		0.003021542860177243
chr2L	22410610		0.14258754443959223
chr2L	22430610		0.27851195855331784
chr2L	22450610		0.3080076900056054
chr2L	22470610		0.307953440051819
chr2L	22490610		0.3496223705994799
chr2L	22510610		0.3440077148874558
chr2L	22530610		0.06567914158570883
chr2L	22550610		0.04894314335167866
chr2L	22570610		0.0166958367672992
chr2L	22590610		0.0026204216083256546
chr2L	22610610		0.006581645002955454
chr2L	22630610		0.006581645002955454
chr2L	22650610		0.007581190644617662
chr2L	22670610		0.007581190644617662
chr2L	22690610		0.01084201863145007
chr2L	22710610		0.001008791411941748
chr2L	22730610		0.04582477382194774
chr2L	22750610		0.030463808080287702
chr2L	22770610		0.02806972656609907
chr2L	22790610		0.0010088254543892906
chr2L	22810610		0.015946742513044825
chr2L	22830610		0.008042967414834063
chr2L	22850610		0.01158451336825009
chr2L	22870610		0.0011376662124818766
chr2L	22890610		0.0024308053991138417
chr2L	22910610		0.01364502158774549
chr2L	22930610		0.003815651763954598
chr2L	22950610		0.004186631600068486
chr2L	22970610		0.005342966482485124
chr2L	22990610		0.018370706713317798
chr2L	23010610		0.007364901795278752
chr2L	23030610		0.016162544987049138
chr2L	23050610		0.038405060881086875
chr2L	23070610		0.04552854127753785
chr2L	23090610		0.047118673242266984
chr2L	23110610		0.030627595743226266
chr2L	23130610		0.0076112707132673695
chr2L	23150610		0.0052718451053149805
chr2L	23170610		0.015458253659536092
chr2L	23190610		0.0042312182261386696
chr2L	23210610		0.0014228979562560605
chr2L	23230610		0.008724880043356897
chr2L	23250610		0.07971885656149544
chr2L	23270610		0.09040336994898401
chr2L	23290610		0.11726152838959403
chr2L	23310610		0.1370904686670788
chr2R	268099		0.29744664982494146
chr2R	288099		NA
chr2R	308099		0.36741189632643817
chr2R	328099		0.19518701456876547
chr2R	348099		0.4323773019624014
chr2R	368099		0.5379422159275334
chr2R	388099		0.5150753284419629
chr2R	408099		0.43980421742120257
chr2R	428099		0.39667292963134143
chr2R	448099		0.3614860139535563
chr2R	468099		0.3723870923409362
chr2R	488099		0.3823421529060748
chr2R	508099		0.3528168284102831
chr2R	528099		0.3905017852875361
chr2R	548099		0.3617856073479575
chr2R	568099		0.36752184835165025
chr2R	588099		0.40468003322028895
chr2R	608099		0.30905436078619275
chr2R	628099		0.30905436078619275
chr2R	648099		0.2772835418958825
chr2R	668099		0.13081938204383978
chr2R	688099		0.063088970323709
chr2R	708099		0.11722443079168333
chr2R	728099		0.1932534996439872
chr2R	748099		0.015733536241657416
chr2R	768099		0.0041922255325397865
chr2R	788099		0.026951218212764777
chr2R	808099		0.010202100058472642
chr2R	828099		0.006836499976355961
chr2R	848099		0.009364239561273177
chr2R	868099		0.01038937538160654
chr2R	888099		0.04190274694848715
chr2R	908099		0.09626915229227047
chr2R	928099		0.12691886825749257
chr2R	948099		0.1193802187384212
chr2R	968099		0.13555073832803952
chr2R	988099		0.12073444029373435
chr2R	1008099		0.11841801355467028
chr2R	1028099		0.0978735783386834
chr2R	1048099		0.052699981943587035
chr2R	1068099		0.02769345403089128
chr2R	1088099		0.0065583804072889985
chr2R	1108099		7.525379019316178e-4
chr2R	1128099		0.08163442237477436
chr2R	1148099		0.027664491760996415
chr2R	1168099		0.054046167859392744
chr2R	1188099		0.03241351755080029
chr2R	1208099		0.01814378134153913
chr2R	1228099		0.034501687491316
chr2R	1248099		0.004946958927855241
chr2R	1268099		6.665913681434827e-4
chr2R	1288099		0.005513330663595711
chr2R	1308099		0.00945105123954328
chr2R	1328099		0.0033358589394891234
chr2R	1348099		0.03593448770495289
chr2R	1368099		0.010028516024159722
chr2R	1388099		0.045235449933776976
chr2R	1408099		0.0491736746116035
chr2R	1428099		0.0191148198634198
chr2R	1448099		0.09487135579070502
chr2R	1468099		0.02420072757204301
chr2R	1488099		0.0348243868970699
chr2R	1508099		0.06266577712017744
chr2R	1528099		0.10568106312048914
chr2R	1548099		0.09332965296628716
chr2R	1568099		0.0650626295421503
chr2R	1588099		0.10586938381270024
chr2R	1608099		0.08391976157687082
chr2R	1628099		0.024828880819312244
chr2R	1648099		0.047642518322583594
chr2R	1668099		0.0411309580684885
chr2R	1688099		0.03487357366123994
chr2R	1708099		0.02034322328211657
chr2R	1728099		0.013708403076890504
chr2R	1748099		0.0443996896018671
chr2R	1768099		0.10207106770988085
chr2R	1788099		0.10769349043661526
chr2R	1808099		0.06558078942798494
chr2R	1828099		0.07738937711453402
chr2R	1848099		0.04456701058113416
chr2R	1868099		0.0015100600164717022
chr2R	1888099		0.04610102773843245
chr2R	1908099		0.042376413154590516
chr2R	1928099		0.036526638282129084
chr2R	1948099		0.012650567861941922
chr2R	1968099		0.039027834615484244
chr2R	1988099		0.01599254622314219
chr2R	2008099		1.365398342419059e-4
chr2R	2028099		0.011126774936291493
chr2R	2048099		0.047331723979170036
chr2R	2068099		0.023950612395300903
chr2R	2088099		0.04838324549706037
chr2R	2108099		0.0745586305573846
chr2R	2128099		0.07290263782768504
chr2R	2148099		0.04796793040449069
chr2R	2168099		0.0500946698977688
chr2R	2188099		0.01764557210091909
chr2R	2208099		0.11921011708125925
chr2R	2228099		0.08124381897625392
chr2R	2248099		0.07019535960630187
chr2R	2268099		0.05349716146683588
chr2R	2288099		0.06882232443262831
chr2R	2308099		0.07401815960739817
chr2R	2328099		0.030576614302498764
chr2R	2348099		0.044379031321666235
chr2R	2368099		0.06688934318424768
chr2R	2388099		0.09574681566872074
chr2R	2408099		0.19723475398569848
chr2R	2428099		0.22762813235935975
chr2R	2448099		0.28903205318167025
chr2R	2468099		0.235575374622025
chr2R	2488099		0.1694443539831521
chr2R	2508099		0.2568387431781528
chr2R	2528099		0.2199834197149476
chr2R	2548099		0.31866453400666245
chr2R	2568099		0.38495062804429325
chr2R	2588099		0.33707032643819324
chr2R	2608099		0.3736799901380836
chr2R	2628099		0.3950115188824264
chr2R	2648099		0.38617624420829705
chr2R	2668099		0.371962068947284
chr2R	2688099		0.3814639098345402
chr2R	2708099		0.35978950800914267
chr2R	2728099		0.3633877793672314
chr2R	2748099		0.2959198715704925
chr2R	2768099		0.17020384866927862
chr2R	2788099		0.17985962440671316
chr2R	2808099		0.19254022630723455
chr2R	2828099		0.1958999468857764
chr2R	2848099		0.2114337034012506
chr2R	2868099		0.19683367901549284
chr2R	2888099		0.21581887331155392
chr2R	2908099		0.1995106132659024
chr2R	2928099		0.24491217554160155
chr2R	2948099		0.10679260286308485
chr2R	2968099		0.06885223700216207
chr2R	2988099		0.13310673124111258
chr2R	3008099		0.0504359569581901
chr2R	3028099		0.04489180871248914
chr2R	3048099		0.034684317274461564
chr2R	3068099		0.01240988032643283
chr2R	3088099		0.021344037612632837
chr2R	3108099		0.07110196787913362
chr2R	3128099		0.0860207131818087
chr2R	3148099		0.04813700895782637
chr2R	3168099		0.07259626660665752
chr2R	3188099		0.07693162715344799
chr2R	3208099		0.10481196591127556
chr2R	3228099		0.13264894905843438
chr2R	3248099		0.1353972857397511
chr2R	3268099		0.26382812964127084
chr2R	3288099		0.27660826790310156
chr2R	3308099		0.19345662892778492
chr2R	3328099		0.17752906216456207
chr2R	3348099		0.2744931566651585
chr2R	3368099		0.4416194695572778
chr2R	3388099		0.4890949379503067
chr2R	3408099		0.9426941382084352
chr2R	3428099		0.8713129695601619
chr2R	3448099		0.874990912777114
chr2R	3468099		0.8989520436430805
chr2R	3488099		0.8922319027087995
chr2R	3508099		0.8105444830582261
chr2R	3528099		0.8041096851511165
chr2R	3548099		0.9368390663614231
chr2R	3568099		0.7442159714289076
chr2R	3588099		0.7331019534026165
chr2R	3608099		0.7709547300634119
chr2R	3628099		0.7916679279786594
chr2R	3648099		0.787809655775714
chr2R	3668099		0.6324273287266334
chr2R	3688099		0.4778827549896798
chr2R	3708099		0.4977950531696137
chr2R	3728099		0.49133733788471434
chr2R	3748099		0.43567799370097515
chr2R	3768099		0.4061569057668841
chr2R	3788099		0.4006837005606784
chr2R	3808099		0.20573921661123262
chr2R	3828099		0.2477413778442619
chr2R	3848099		0.18762870747657412
chr2R	3868099		0.18502894271232814
chr2R	3888099		0.16464241467612523
chr2R	3908099		0.07200563718594195
chr2R	3928099		0.10857401304395456
chr2R	3948099		0.07151696981315869
chr2R	3968099		0.08559944763286406
chr2R	3988099		0.053907662469495105
chr2R	4008099		0.07211619036536805
chr2R	4028099		0.04643384980644548
chr2R	4048099		0.0349056135333879
chr2R	4068099		0.027525835319082075
chr2R	4088099		0.06382926817571645
chr2R	4108099		0.061560208509466204
chr2R	4128099		0.03637002589078834
chr2R	4148099		0.24828744835535682
chr2R	4168099		0.2562054117625543
chr2R	4188099		0.18653524683065542
chr2R	4208099		0.1730905884329998
chr2R	4228099		0.18109011771519673
chr2R	4248099		0.17680929290714345
chr2R	4268099		0.15672591079211612
chr2R	4288099		0.14981301082819448
chr2R	4308099		0.01697192110056372
chr2R	4328099		0.004067550431128324
chr2R	4348099		0.036971326824590735
chr2R	4368099		0.05115688779017326
chr2R	4388099		0.027379114513357127
chr2R	4408099		0.05328494790231563
chr2R	4428099		0.003744710606498147
chr2R	4448099		0.055011762693651205
chr2R	4468099		0.05874150428831291
chr2R	4488099		0.011940355849661624
chr2R	4508099		0.022143744455605463
chr2R	4528099		0.023599938041398344
chr2R	4548099		0.09143191315793879
chr2R	4568099		0.008974214903890339
chr2R	4588099		0.02639444020912812
chr2R	4608099		0.10292741994328503
